game_id,season,date,home,away,score_home,score_away,spread,total,moneyline_home,moneyline_away,p_home_raw,p_away_raw,overround,p_home_fair,p_away_fair,home_won
3797,2010,2010-04-07,hou,utah,113,96,4.0,215.5,160.0,-185.0,0.384615384615385,0.649122807017544,1.03373819163293,0.372062663185379,0.627937336814621,1
3798,2010,2010-04-07,phx,sa,112,101,6.0,209.0,-255.0,215.0,0.71830985915493,0.317460317460317,1.03577017661525,0.693503129721563,0.306496870278437,1
3799,2010,2010-04-07,lac,por,85,93,9.0,193.5,380.0,-475.0,0.208333333333333,0.826086956521739,1.03442028985507,0.201401050788091,0.798598949211909,0
3800,2010,2010-04-08,chi,cle,109,108,6.5,194.0,-290.0,240.0,0.743589743589744,0.294117647058824,1.03770739064857,0.71656976744186,0.28343023255814,1
3801,2010,2010-04-08,sac,lac,116,94,7.0,201.0,-295.0,245.0,0.746835443037975,0.289855072463768,1.03669051550174,0.72040346841267,0.27959653158733,1
3802,2010,2010-04-08,den,lal,98,96,4.0,202.0,-130.0,110.0,0.565217391304348,0.476190476190476,1.04140786749482,0.542743538767396,0.457256461232604,1
3803,2010,2010-04-09,phi,mil,90,95,4.5,193.0,175.0,-210.0,0.363636363636364,0.67741935483871,1.04105571847507,0.349295774647887,0.650704225352113,0
3804,2010,2010-04-09,orl,ny,118,103,12.0,211.0,-925.0,675.0,0.902439024390244,0.129032258064516,1.03147128245476,0.87490465293669,0.12509534706331,1
3805,2010,2010-04-09,bos,wsh,96,106,10.5,194.5,-750.0,550.0,0.882352941176471,0.153846153846154,1.03619909502262,0.851528384279476,0.148471615720524,0
3806,2010,2010-04-09,cle,ind,113,116,0.0,203.0,-110.0,-110.0,0.523809523809524,0.523809523809524,1.04761904761905,0.5,0.5,0
3807,2010,2010-04-09,atl,tor,107,101,10.5,204.0,-750.0,550.0,0.882352941176471,0.153846153846154,1.03619909502262,0.851528384279476,0.148471615720524,1
3808,2010,2010-04-09,mia,det,99,106,11.5,184.0,-900.0,650.0,0.9,0.133333333333333,1.03333333333333,0.870967741935484,0.129032258064516,0
3809,2010,2010-04-09,bkn,chi,127,116,6.0,196.0,205.0,-245.0,0.327868852459016,0.710144927536232,1.03801377999525,0.315861753261616,0.684138246738384,1
3810,2010,2010-04-09,min,lal,88,97,7.5,199.5,290.0,-350.0,0.256410256410256,0.777777777777778,1.03418803418803,0.247933884297521,0.752066115702479,0
3811,2010,2010-04-09,okc,phx,96,91,4.5,219.0,-210.0,175.0,0.67741935483871,0.363636363636364,1.04105571847507,0.650704225352113,0.349295774647887,1
3812,2010,2010-04-09,no,utah,103,114,8.0,211.0,300.0,-370.0,0.25,0.787234042553192,1.03723404255319,0.241025641025641,0.758974358974359,0
3813,2010,2010-04-09,sa,mem,99,107,10.5,200.0,-750.0,550.0,0.882352941176471,0.153846153846154,1.03619909502262,0.851528384279476,0.148471615720524,0
3814,2010,2010-04-09,hou,cha,97,90,3.0,198.0,-150.0,130.0,0.6,0.434782608695652,1.03478260869565,0.579831932773109,0.420168067226891,1
3815,2010,2010-04-09,por,dal,77,83,5.0,191.0,-225.0,185.0,0.692307692307692,0.350877192982456,1.04318488529015,0.663648124191462,0.336351875808538,0
3816,2010,2010-04-10,ind,bkn,115,102,11.5,210.5,-700.0,500.0,0.875,0.166666666666667,1.04166666666667,0.84,0.16,1
3817,2010,2010-04-10,cha,det,99,95,8.0,188.5,-380.0,310.0,0.791666666666667,0.24390243902439,1.03556910569106,0.764474975466143,0.235525024533857,1
3818,2010,2010-04-10,wsh,atl,95,105,6.0,192.5,215.0,-255.0,0.317460317460317,0.71830985915493,1.03577017661525,0.306496870278437,0.693503129721563,0
3819,2010,2010-04-10,mem,phi,101,120,6.0,206.5,-240.0,200.0,0.705882352941177,0.333333333333333,1.03921568627451,0.679245283018868,0.320754716981132,0
3820,2010,2010-04-10,mil,bos,90,105,2.0,188.0,-135.0,115.0,0.574468085106383,0.465116279069767,1.03958436417615,0.552594002855783,0.447405997144217,0
3821,2010,2010-04-10,den,sa,85,104,6.0,200.5,-275.0,235.0,0.733333333333333,0.298507462686567,1.0318407960199,0.710703953712633,0.289296046287367,0
3822,2010,2010-04-10,sac,dal,108,126,4.5,195.5,170.0,-200.0,0.37037037037037,0.666666666666667,1.03703703703704,0.357142857142857,0.642857142857143,0
3823,2010,2010-04-10,lac,gs,107,104,2.0,224.5,110.0,-130.0,0.476190476190476,0.565217391304348,1.04140786749482,0.457256461232604,0.542743538767396,1
3824,2010,2010-04-11,cle,orl,92,98,5.0,200.0,190.0,-230.0,0.344827586206897,0.696969696969697,1.04179728317659,0.33099297893681,0.66900702106319,0
3825,2010,2010-04-11,lal,por,88,91,3.0,186.0,-150.0,130.0,0.6,0.434782608695652,1.03478260869565,0.579831932773109,0.420168067226891,0
3826,2010,2010-04-11,ny,mia,98,111,6.0,198.0,220.0,-260.0,0.3125,0.722222222222222,1.03472222222222,0.302013422818792,0.697986577181208,0
3827,2010,2010-04-11,tor,chi,88,104,2.5,203.0,120.0,-140.0,0.454545454545455,0.583333333333333,1.03787878787879,0.437956204379562,0.562043795620438,0
3828,2010,2010-04-11,no,min,114,86,5.5,213.0,-225.0,185.0,0.692307692307692,0.350877192982456,1.04318488529015,0.663648124191462,0.336351875808538,1
3829,2010,2010-04-11,phx,hou,116,106,9.0,224.5,-515.0,415.0,0.83739837398374,0.194174757281553,1.03157313126529,0.81176830667993,0.18823169332007,1
3830,2010,2010-04-11,gs,okc,120,117,7.0,227.0,270.0,-320.0,0.27027027027027,0.761904761904762,1.03217503217503,0.261845386533666,0.738154613466334,1
3831,2010,2010-04-12,phi,mia,105,107,3.5,191.0,160.0,-185.0,0.384615384615385,0.649122807017544,1.03373819163293,0.372062663185379,0.627937336814621,0
3832,2010,2010-04-12,ind,orl,98,118,3.0,210.5,140.0,-160.0,0.416666666666667,0.615384615384615,1.03205128205128,0.403726708074534,0.596273291925466,0
3833,2010,2010-04-12,ny,wsh,114,103,3.5,206.5,-160.0,140.0,0.615384615384615,0.416666666666667,1.03205128205128,0.596273291925466,0.403726708074534,1
3834,2010,2010-04-12,det,tor,97,111,2.5,204.0,-140.0,120.0,0.583333333333333,0.454545454545455,1.03787878787879,0.562043795620438,0.437956204379562,0
3835,2010,2010-04-12,bkn,cha,95,105,4.5,190.0,170.0,-200.0,0.37037037037037,0.666666666666667,1.03703703703704,0.357142857142857,0.642857142857143,0
3836,2010,2010-04-12,mil,atl,96,104,1.5,188.0,105.0,-125.0,0.48780487804878,0.555555555555556,1.04336043360434,0.467532467532468,0.532467532467533,0
3837,2010,2010-04-12,sa,min,133,111,14.5,206.0,-2100.0,1400.0,0.954545454545455,0.0666666666666667,1.02121212121212,0.934718100890208,0.0652818991097923,1
3838,2010,2010-04-12,den,mem,123,101,11.0,208.5,-800.0,550.0,0.888888888888889,0.153846153846154,1.04273504273504,0.852459016393443,0.147540983606557,1
3839,2010,2010-04-12,sac,hou,107,117,2.5,212.0,-140.0,120.0,0.583333333333333,0.454545454545455,1.03787878787879,0.562043795620438,0.437956204379562,0
3840,2010,2010-04-12,por,okc,103,95,1.5,186.5,-120.0,100.0,0.545454545454545,0.5,1.04545454545455,0.521739130434783,0.478260869565217,1
3841,2010,2010-04-12,lac,dal,94,117,12.0,196.5,575.0,-850.0,0.148148148148148,0.894736842105263,1.04288499025341,0.142056074766355,0.857943925233645,0
3842,2010,2010-04-13,chi,bos,101,93,5.0,198.0,-220.0,180.0,0.6875,0.357142857142857,1.04464285714286,0.658119658119658,0.341880341880342,1
3843,2010,2010-04-13,gs,utah,94,103,7.5,231.0,310.0,-370.0,0.24390243902439,0.787234042553192,1.03113648157758,0.236537493709109,0.763462506290891,0
3844,2010,2010-04-13,phx,den,123,101,5.0,215.5,-210.0,175.0,0.67741935483871,0.363636363636364,1.04105571847507,0.650704225352113,0.349295774647887,1
3845,2010,2010-04-13,lal,sac,106,100,8.0,196.0,-375.0,313.0,0.789473684210526,0.242130750605327,1.03160443481585,0.765287214329833,0.234712785670167,1
3846,2010,2010-04-14,wsh,ind,98,97,2.0,212.5,115.0,-135.0,0.465116279069767,0.574468085106383,1.03958436417615,0.447405997144217,0.552594002855783,1
3847,2010,2010-04-14,tor,ny,131,113,7.5,219.0,-350.0,290.0,0.777777777777778,0.256410256410256,1.03418803418803,0.752066115702479,0.247933884297521,1
3848,2010,2010-04-14,orl,phi,125,111,11.0,209.5,-850.0,650.0,0.894736842105263,0.133333333333333,1.0280701754386,0.870307167235495,0.129692832764505,1
3849,2010,2010-04-14,mia,bkn,94,86,4.5,189.0,-200.0,170.0,0.666666666666667,0.37037037037037,1.03703703703704,0.642857142857143,0.357142857142857,1
3850,2010,2010-04-14,atl,cle,99,83,2.0,194.0,-130.0,110.0,0.565217391304348,0.476190476190476,1.04140786749482,0.542743538767396,0.457256461232604,1
3851,2010,2010-04-14,bos,mil,95,106,5.0,190.0,180.0,-220.0,0.357142857142857,0.6875,1.04464285714286,0.341880341880342,0.658119658119658,0
3852,2010,2010-04-14,okc,mem,114,105,8.5,209.0,-400.0,320.0,0.8,0.238095238095238,1.03809523809524,0.770642201834862,0.229357798165138,1
3853,2010,2010-04-14,dal,sa,96,89,5.0,199.0,-220.0,180.0,0.6875,0.357142857142857,1.04464285714286,0.658119658119658,0.341880341880342,1
3854,2010,2010-04-14,hou,no,115,123,6.5,216.0,-300.0,250.0,0.75,0.285714285714286,1.03571428571429,0.724137931034483,0.275862068965517,0
3855,2010,2010-04-14,min,det,98,103,1.5,206.5,-125.0,105.0,0.555555555555556,0.48780487804878,1.04336043360434,0.532467532467533,0.467532467532468,0
3856,2010,2010-04-14,cha,chi,89,98,1.5,188.5,105.0,-125.0,0.48780487804878,0.555555555555556,1.04336043360434,0.467532467532468,0.532467532467533,0
3857,2010,2010-04-14,utah,phx,86,100,5.5,217.5,-230.0,190.0,0.696969696969697,0.344827586206897,1.04179728317659,0.66900702106319,0.33099297893681,0
3858,2010,2010-04-14,por,gs,116,122,10.0,211.0,-600.0,400.0,0.857142857142857,0.2,1.05714285714286,0.810810810810811,0.189189189189189,0
3859,2010,2010-04-14,lac,lal,107,91,7.0,194.0,250.0,-300.0,0.285714285714286,0.75,1.03571428571429,0.275862068965517,0.724137931034483,1
3860,2010,2010-04-17,cle,chi,96,83,11.5,193.5,-1200.0,800.0,0.923076923076923,0.111111111111111,1.03418803418803,0.892561983471074,0.107438016528926,1
3861,2010,2010-04-17,atl,mil,102,92,8.5,186.5,-450.0,325.0,0.818181818181818,0.235294117647059,1.05347593582888,0.776649746192894,0.223350253807107,1
3862,2010,2010-04-17,bos,mia,85,76,4.5,184.0,-210.0,175.0,0.67741935483871,0.363636363636364,1.04105571847507,0.650704225352113,0.349295774647887,1
3863,2010,2010-04-17,den,utah,126,113,6.0,208.5,-270.0,230.0,0.72972972972973,0.303030303030303,1.03276003276003,0.706582077716098,0.293417922283902,1
3864,2010,2010-04-18,lal,okc,87,79,7.5,197.0,-400.0,330.0,0.8,0.232558139534884,1.03255813953488,0.774774774774775,0.225225225225225,1
3865,2010,2010-04-18,orl,cha,98,89,10.0,187.0,-625.0,475.0,0.862068965517241,0.173913043478261,1.0359820089955,0.832127351664255,0.167872648335745,1
3866,2010,2010-04-18,dal,sa,100,94,4.5,195.0,-190.0,160.0,0.655172413793103,0.384615384615385,1.03978779840849,0.630102040816327,0.369897959183674,1
3867,2010,2010-04-18,phx,por,100,105,8.0,204.5,-420.0,350.0,0.807692307692308,0.222222222222222,1.02991452991453,0.784232365145228,0.215767634854772,0
3868,2010,2010-04-19,cle,chi,112,102,10.5,191.5,-1000.0,650.0,0.909090909090909,0.133333333333333,1.04242424242424,0.872093023255814,0.127906976744186,1
3869,2010,2010-04-19,den,utah,111,114,6.0,213.5,-290.0,245.0,0.743589743589744,0.289855072463768,1.03344481605351,0.719525350593312,0.280474649406688,0
3870,2010,2010-04-20,atl,mil,96,86,7.5,188.5,-380.0,310.0,0.791666666666667,0.24390243902439,1.03556910569106,0.764474975466143,0.235525024533857,1
3871,2010,2010-04-20,bos,mia,106,77,1.0,182.5,-120.0,100.0,0.545454545454545,0.5,1.04545454545455,0.521739130434783,0.478260869565217,1
3872,2010,2010-04-20,phx,por,119,90,8.5,203.5,-475.0,395.0,0.826086956521739,0.202020202020202,1.02810715854194,0.8035027765912,0.1964972234088,1
3873,2010,2010-04-20,lal,okc,95,92,5.5,192.0,-260.0,220.0,0.722222222222222,0.3125,1.03472222222222,0.697986577181208,0.302013422818792,1
3874,2010,2010-04-21,orl,cha,92,77,9.0,186.0,-600.0,450.0,0.857142857142857,0.181818181818182,1.03896103896104,0.825,0.175,1
3875,2010,2010-04-21,dal,sa,88,102,3.0,194.5,-160.0,140.0,0.615384615384615,0.416666666666667,1.03205128205128,0.596273291925466,0.403726708074534,0
3876,2010,2010-04-22,chi,cle,108,106,4.5,193.5,170.0,-200.0,0.37037037037037,0.666666666666667,1.03703703703704,0.357142857142857,0.642857142857143,1
3877,2010,2010-04-22,okc,lal,101,96,4.0,193.0,-175.0,155.0,0.636363636363636,0.392156862745098,1.02852049910873,0.618717504332756,0.381282495667244,1
3878,2010,2010-04-22,por,phx,89,108,1.5,202.0,-125.0,105.0,0.555555555555556,0.48780487804878,1.04336043360434,0.532467532467533,0.467532467532468,0
3879,2010,2010-04-23,mia,bos,98,100,4.5,182.0,-205.0,175.0,0.672131147540984,0.363636363636364,1.03576751117735,0.648920863309353,0.351079136690647,0
3880,2010,2010-04-23,sa,dal,94,90,3.5,194.0,-170.0,150.0,0.62962962962963,0.4,1.02962962962963,0.611510791366906,0.388489208633094,1
3881,2010,2010-04-23,utah,den,105,93,2.5,214.0,-145.0,125.0,0.591836734693878,0.444444444444444,1.03628117913832,0.571115973741794,0.428884026258206,1
3882,2010,2010-04-24,cha,orl,86,90,2.0,183.0,115.0,-135.0,0.465116279069767,0.574468085106383,1.03958436417615,0.447405997144217,0.552594002855783,0
3883,2010,2010-04-24,por,phx,96,87,1.0,203.5,105.0,-125.0,0.48780487804878,0.555555555555556,1.04336043360434,0.467532467532468,0.532467532467533,1
3884,2010,2010-04-24,mil,atl,107,89,1.0,188.5,-120.0,100.0,0.545454545454545,0.5,1.04545454545455,0.521739130434783,0.478260869565217,1
3885,2010,2010-04-24,okc,lal,110,89,0.0,196.0,-110.0,-110.0,0.523809523809524,0.523809523809524,1.04761904761905,0.5,0.5,1
3886,2010,2010-04-25,mia,bos,101,92,2.0,186.0,-130.0,110.0,0.565217391304348,0.476190476190476,1.04140786749482,0.542743538767396,0.457256461232604,1
3887,2010,2010-04-25,chi,cle,98,121,6.0,194.0,235.0,-275.0,0.298507462686567,0.733333333333333,1.0318407960199,0.289296046287367,0.710703953712633,0
3888,2010,2010-04-25,sa,dal,92,89,3.5,194.0,-160.0,140.0,0.615384615384615,0.416666666666667,1.03205128205128,0.596273291925466,0.403726708074534,1
3889,2010,2010-04-25,utah,den,117,106,2.5,212.5,-145.0,125.0,0.591836734693878,0.444444444444444,1.03628117913832,0.571115973741794,0.428884026258206,1
3890,2010,2010-04-26,cha,orl,90,99,4.0,184.0,167.0,-192.0,0.374531835205993,0.657534246575342,1.03206608178133,0.36289520779479,0.63710479220521,0
3891,2010,2010-04-26,mil,atl,111,104,2.0,189.5,110.0,-130.0,0.476190476190476,0.565217391304348,1.04140786749482,0.457256461232604,0.542743538767396,1
3892,2010,2010-04-26,phx,por,107,88,7.5,204.5,-390.0,320.0,0.795918367346939,0.238095238095238,1.03401360544218,0.769736842105263,0.230263157894737,1
3893,2010,2010-04-27,cle,chi,96,94,12.5,199.5,-2550.0,1625.0,0.962264150943396,0.0579710144927536,1.02023516543615,0.943178772447065,0.0568212275529349,1
3894,2010,2010-04-27,bos,mia,96,86,7.0,186.0,-355.0,295.0,0.78021978021978,0.253164556962025,1.03338433718181,0.755014133799973,0.244985866200027,1
3895,2010,2010-04-27,dal,sa,103,81,5.0,191.0,-240.0,200.0,0.705882352941177,0.333333333333333,1.03921568627451,0.679245283018868,0.320754716981132,1
3896,2010,2010-04-27,lal,okc,111,87,6.0,194.5,-320.0,260.0,0.761904761904762,0.277777777777778,1.03968253968254,0.732824427480916,0.267175572519084,1
3897,2010,2010-04-28,atl,mil,87,91,9.5,191.5,-625.0,475.0,0.862068965517241,0.173913043478261,1.0359820089955,0.832127351664255,0.167872648335745,0
3898,2010,2010-04-28,den,utah,116,102,7.5,217.0,-375.0,315.0,0.789473684210526,0.240963855421687,1.03043753963221,0.766153846153846,0.233846153846154,1
3899,2010,2010-04-29,sa,dal,97,87,4.5,191.5,-195.0,165.0,0.661016949152542,0.377358490566038,1.03837543971858,0.63658761934093,0.36341238065907,1
3900,2010,2010-04-29,por,phx,90,99,1.0,200.0,-120.0,100.0,0.545454545454545,0.5,1.04545454545455,0.521739130434783,0.478260869565217,0
3901,2010,2010-04-30,mil,atl,69,83,1.5,189.0,105.0,-125.0,0.48780487804878,0.555555555555556,1.04336043360434,0.467532467532468,0.532467532467533,0
3902,2010,2010-04-30,okc,lal,94,95,0.0,194.5,-120.0,100.0,0.545454545454545,0.5,1.04545454545455,0.521739130434783,0.478260869565217,0
3903,2010,2010-04-30,utah,den,112,104,6.5,215.0,-280.0,240.0,0.736842105263158,0.294117647058824,1.03095975232198,0.714714714714715,0.285285285285285,1
3904,2010,2010-05-01,cle,bos,101,93,7.0,192.0,-380.0,320.0,0.791666666666667,0.238095238095238,1.0297619047619,0.76878612716763,0.23121387283237,1
3905,2010,2010-05-02,atl,mil,95,74,8.5,185.5,-600.0,400.0,0.857142857142857,0.2,1.05714285714286,0.810810810810811,0.189189189189189,1
3906,2010,2010-05-02,lal,utah,104,99,6.5,198.5,-380.0,310.0,0.791666666666667,0.24390243902439,1.03556910569106,0.764474975466143,0.235525024533857,1
3907,2010,2010-05-03,phx,sa,111,102,4.5,205.0,-220.0,180.0,0.6875,0.357142857142857,1.04464285714286,0.658119658119658,0.341880341880342,1
3908,2010,2010-05-03,cle,bos,86,104,6.0,192.5,-320.0,260.0,0.761904761904762,0.277777777777778,1.03968253968254,0.732824427480916,0.267175572519084,0
3909,2010,2010-05-04,orl,atl,114,71,9.0,192.5,-600.0,450.0,0.857142857142857,0.181818181818182,1.03896103896104,0.825,0.175,1
3910,2010,2010-05-04,lal,utah,111,103,5.5,198.5,-290.0,245.0,0.743589743589744,0.289855072463768,1.03344481605351,0.719525350593312,0.280474649406688,1
3911,2010,2010-05-05,phx,sa,110,102,3.0,206.0,-150.0,130.0,0.6,0.434782608695652,1.03478260869565,0.579831932773109,0.420168067226891,1
3912,2010,2010-05-06,orl,atl,112,98,9.0,193.0,-600.0,450.0,0.857142857142857,0.181818181818182,1.03896103896104,0.825,0.175,1
3913,2010,2010-05-07,bos,cle,95,124,1.0,193.0,-115.0,-105.0,0.534883720930233,0.51219512195122,1.04707884288145,0.510834236186349,0.489165763813651,0
3914,2010,2010-05-07,sa,phx,96,110,7.0,206.5,-350.0,290.0,0.777777777777778,0.256410256410256,1.03418803418803,0.752066115702479,0.247933884297521,0
3915,2010,2010-05-08,atl,orl,75,105,2.0,193.5,125.0,-145.0,0.444444444444444,0.591836734693878,1.03628117913832,0.428884026258206,0.571115973741794,0
3916,2010,2010-05-08,utah,lal,110,111,4.5,202.5,-210.0,175.0,0.67741935483871,0.363636363636364,1.04105571847507,0.650704225352113,0.349295774647887,0
3917,2010,2010-05-09,bos,cle,97,87,1.5,195.0,105.0,-125.0,0.48780487804878,0.555555555555556,1.04336043360434,0.467532467532468,0.532467532467533,1
3918,2010,2010-05-09,sa,phx,101,107,4.5,207.0,-200.0,170.0,0.666666666666667,0.37037037037037,1.03703703703704,0.642857142857143,0.357142857142857,0
3919,2010,2010-05-10,atl,orl,84,98,6.5,191.5,240.0,-280.0,0.294117647058824,0.736842105263158,1.03095975232198,0.285285285285285,0.714714714714715,0
3920,2010,2010-05-10,utah,lal,96,111,3.5,207.0,-160.0,140.0,0.615384615384615,0.416666666666667,1.03205128205128,0.596273291925466,0.403726708074534,0
3921,2010,2010-05-11,cle,bos,88,120,7.0,193.5,-350.0,290.0,0.777777777777778,0.256410256410256,1.03418803418803,0.752066115702479,0.247933884297521,0
3922,2010,2010-05-13,bos,cle,94,85,1.5,193.5,-125.0,105.0,0.555555555555556,0.48780487804878,1.04336043360434,0.532467532467533,0.467532467532468,1
3923,2010,2010-05-16,orl,bos,88,92,7.0,188.5,-300.0,250.0,0.75,0.285714285714286,1.03571428571429,0.724137931034483,0.275862068965517,0
3924,2010,2010-05-17,lal,phx,128,107,6.0,210.0,-300.0,250.0,0.75,0.285714285714286,1.03571428571429,0.724137931034483,0.275862068965517,1
3925,2010,2010-05-18,orl,bos,92,95,7.0,189.0,-330.0,270.0,0.767441860465116,0.27027027027027,1.03771213073539,0.739551786795881,0.260448213204119,0
3926,2010,2010-05-19,lal,phx,124,112,7.5,216.5,-350.0,290.0,0.777777777777778,0.256410256410256,1.03418803418803,0.752066115702479,0.247933884297521,1
3927,2010,2010-05-22,bos,orl,94,71,3.5,189.5,-160.0,140.0,0.615384615384615,0.416666666666667,1.03205128205128,0.596273291925466,0.403726708074534,1
3928,2010,2010-05-23,phx,lal,118,109,1.0,220.0,-130.0,110.0,0.565217391304348,0.476190476190476,1.04140786749482,0.542743538767396,0.457256461232604,1
3929,2010,2010-05-24,bos,orl,92,96,7.0,187.5,-340.0,280.0,0.772727272727273,0.263157894736842,1.03588516746411,0.745958429561201,0.254041570438799,0
3930,2010,2010-05-25,phx,lal,115,106,2.0,219.5,110.0,-130.0,0.476190476190476,0.565217391304348,1.04140786749482,0.457256461232604,0.542743538767396,1
3931,2010,2010-05-26,orl,bos,113,92,4.5,186.5,-180.0,160.0,0.642857142857143,0.384615384615385,1.02747252747253,0.625668449197861,0.374331550802139,1
3932,2010,2010-05-27,lal,phx,103,101,7.5,217.0,-390.0,315.0,0.795918367346939,0.240963855421687,1.03688222276863,0.767607303770453,0.232392696229547,1
3933,2010,2010-05-28,bos,orl,96,84,3.5,187.5,-155.0,135.0,0.607843137254902,0.425531914893617,1.03337505214852,0.588211546225272,0.411788453774728,1
3934,2010,2010-05-29,phx,lal,103,111,1.5,218.0,-135.0,115.0,0.574468085106383,0.465116279069767,1.03958436417615,0.552594002855783,0.447405997144217,0
3935,2010,2010-06-03,lal,bos,102,89,5.5,190.5,-240.0,200.0,0.705882352941177,0.333333333333333,1.03921568627451,0.679245283018868,0.320754716981132,1
3936,2010,2010-06-06,lal,bos,94,103,5.5,193.0,-230.0,190.0,0.696969696969697,0.344827586206897,1.04179728317659,0.66900702106319,0.33099297893681,0
3937,2010,2010-06-08,bos,lal,84,91,2.5,191.0,-145.0,125.0,0.591836734693878,0.444444444444444,1.03628117913832,0.571115973741794,0.428884026258206,0
3938,2010,2010-06-10,bos,lal,96,89,4.0,190.5,-180.0,160.0,0.642857142857143,0.384615384615385,1.02747252747253,0.625668449197861,0.374331550802139,1
3939,2010,2010-06-13,bos,lal,92,86,2.0,189.5,-130.0,110.0,0.565217391304348,0.476190476190476,1.04140786749482,0.542743538767396,0.457256461232604,1
3940,2010,2010-06-15,lal,bos,89,67,6.0,190.5,-250.0,210.0,0.714285714285714,0.32258064516129,1.036866359447,0.688888888888889,0.311111111111111,1
3941,2010,2010-06-17,lal,bos,83,79,6.5,186.5,-270.0,230.0,0.72972972972973,0.303030303030303,1.03276003276003,0.706582077716098,0.293417922283902,1
3942,2011,2010-10-26,bos,mia,88,80,1.0,188.0,105.0,-125.0,0.48780487804878,0.555555555555556,1.04336043360434,0.467532467532468,0.532467532467533,1
3943,2011,2010-10-26,por,phx,106,92,7.0,204.0,-310.0,255.0,0.75609756097561,0.28169014084507,1.03778770182068,0.728566699768289,0.271433300231711,1
3944,2011,2010-10-26,lal,hou,112,110,6.5,195.0,-310.0,255.0,0.75609756097561,0.28169014084507,1.03778770182068,0.728566699768289,0.271433300231711,1
3945,2011,2010-10-27,bkn,det,101,98,4.0,188.0,-165.0,145.0,0.622641509433962,0.408163265306122,1.03080477474008,0.604034366828539,0.395965633171461,1
3946,2011,2010-10-27,cle,bos,95,87,4.5,185.0,170.0,-200.0,0.37037037037037,0.666666666666667,1.03703703703704,0.357142857142857,0.642857142857143,1
3947,2011,2010-10-27,tor,ny,93,98,1.0,214.5,-114.0,103.0,0.532710280373832,0.492610837438424,1.02532111781226,0.519554577701944,0.480445422298056,0
3948,2011,2010-10-27,phi,mia,87,97,8.0,192.0,310.0,-380.0,0.24390243902439,0.791666666666667,1.03556910569106,0.235525024533857,0.764474975466143,0
3949,2011,2010-10-27,mem,atl,104,119,2.0,192.5,-130.0,110.0,0.565217391304348,0.476190476190476,1.04140786749482,0.542743538767396,0.457256461232604,0
3950,2011,2010-10-27,min,sac,116,117,3.5,205.0,-155.0,135.0,0.607843137254902,0.425531914893617,1.03337505214852,0.588211546225272,0.411788453774728,0
3951,2011,2010-10-27,no,mil,95,91,3.0,189.0,-150.0,130.0,0.6,0.434782608695652,1.03478260869565,0.579831932773109,0.420168067226891,1
3952,2011,2010-10-27,okc,chi,106,95,6.5,193.0,-270.0,230.0,0.72972972972973,0.303030303030303,1.03276003276003,0.706582077716098,0.293417922283902,1
3953,2011,2010-10-27,dal,cha,101,86,7.0,183.0,-300.0,250.0,0.75,0.285714285714286,1.03571428571429,0.724137931034483,0.275862068965517,1
3954,2011,2010-10-27,sa,ind,122,109,8.5,204.0,-430.0,335.0,0.811320754716981,0.229885057471264,1.04120581218825,0.779212664028327,0.220787335971673,1
3955,2011,2010-10-27,den,utah,110,88,3.0,209.5,-155.0,135.0,0.607843137254902,0.425531914893617,1.03337505214852,0.588211546225272,0.411788453774728,1
3956,2011,2010-10-27,gs,hou,132,128,3.5,217.0,-155.0,135.0,0.607843137254902,0.425531914893617,1.03337505214852,0.588211546225272,0.411788453774728,1
3957,2011,2010-10-27,lac,por,88,98,2.5,192.0,120.0,-140.0,0.454545454545455,0.583333333333333,1.03787878787879,0.437956204379562,0.562043795620438,0
3958,2011,2010-10-28,orl,wsh,112,83,13.5,191.0,-1450.0,1025.0,0.935483870967742,0.0888888888888889,1.02437275985663,0.913226032190343,0.0867739678096571,1
3959,2011,2010-10-28,utah,phx,94,110,7.5,209.5,-320.0,260.0,0.761904761904762,0.277777777777778,1.03968253968254,0.732824427480916,0.267175572519084,0
3960,2011,2010-10-29,cha,ind,101,104,5.0,197.5,-200.0,170.0,0.666666666666667,0.37037037037037,1.03703703703704,0.642857142857143,0.357142857142857,0
3961,2011,2010-10-29,bkn,sac,106,100,2.0,197.5,-135.0,115.0,0.574468085106383,0.465116279069767,1.03958436417615,0.552594002855783,0.447405997144217,1
3962,2011,2010-10-29,phi,atl,101,104,3.5,193.0,145.0,-165.0,0.408163265306122,0.622641509433962,1.03080477474008,0.395965633171461,0.604034366828539,0
3963,2011,2010-10-29,tor,cle,101,81,4.0,194.5,-170.0,150.0,0.62962962962963,0.4,1.02962962962963,0.611510791366906,0.388489208633094,1
3964,2011,2010-10-29,bos,ny,105,101,9.5,200.0,-500.0,400.0,0.833333333333333,0.2,1.03333333333333,0.806451612903226,0.193548387096774,1
3965,2011,2010-10-29,det,okc,104,105,6.0,195.5,220.0,-260.0,0.3125,0.722222222222222,1.03472222222222,0.302013422818792,0.697986577181208,0
3966,2011,2010-10-29,mia,orl,96,70,3.5,188.5,-160.0,140.0,0.615384615384615,0.416666666666667,1.03205128205128,0.596273291925466,0.403726708074534,1
3967,2011,2010-10-29,min,mil,96,85,4.5,204.0,165.0,-190.0,0.377358490566038,0.655172413793103,1.03253090435914,0.365469439193447,0.634530560806553,1
3968,2011,2010-10-29,no,den,101,95,2.0,208.5,-130.0,110.0,0.565217391304348,0.476190476190476,1.04140786749482,0.542743538767396,0.457256461232604,1
